"","X.1","site_no","station_ID.x","lat","lon","X","station_ID.y","agency_cd","datetime","discharge_f3_s","X5501_00060_00003_cd","discharge_m3_s","discharge_daily_m3"
"1",45017,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",44287,"GS_Sp03","USGS","1986-01-01",26,"A",0.736242,63611.3088
"2",45018,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",44288,"GS_Sp03","USGS","1986-01-02",26,"A",0.736242,63611.3088
"3",45019,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",44291,"GS_Sp03","USGS","1986-01-05",24,"A",0.679608,58718.1312
"4",45020,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",44292,"GS_Sp03","USGS","1986-01-06",24,"A",0.679608,58718.1312
"5",45021,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",44289,"GS_Sp03","USGS","1986-01-03",24,"A",0.679608,58718.1312
"6",45022,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",44290,"GS_Sp03","USGS","1986-01-04",24,"A",0.679608,58718.1312
"7",45023,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",44295,"GS_Sp03","USGS","1986-01-09",23,"A",0.651291,56271.5424
"8",45024,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",44296,"GS_Sp03","USGS","1986-01-10",20,"A",0.56634,48931.776
"9",45025,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",44293,"GS_Sp03","USGS","1986-01-07",23,"A",0.651291,56271.5424
"10",45026,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",44294,"GS_Sp03","USGS","1986-01-08",23,"A",0.651291,56271.5424
"11",45027,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",44299,"GS_Sp03","USGS","1986-01-13",23,"A",0.651291,56271.5424
"12",45028,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",44300,"GS_Sp03","USGS","1986-01-14",23,"A",0.651291,56271.5424
"13",45029,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",44301,"GS_Sp03","USGS","1986-01-15",23,"A",0.651291,56271.5424
"14",45030,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",44302,"GS_Sp03","USGS","1986-01-16",23,"A",0.651291,56271.5424
"15",45031,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",44303,"GS_Sp03","USGS","1986-01-17",23,"A",0.651291,56271.5424
"16",45032,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",44304,"GS_Sp03","USGS","1986-01-18",23,"A",0.651291,56271.5424
"17",45033,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",44305,"GS_Sp03","USGS","1986-01-19",22,"A",0.622974,53824.9536
"18",45034,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",44306,"GS_Sp03","USGS","1986-01-20",20,"A",0.56634,48931.776
"19",45035,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",44307,"GS_Sp03","USGS","1986-01-21",20,"A",0.56634,48931.776
"20",45036,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",44308,"GS_Sp03","USGS","1986-01-22",20,"A",0.56634,48931.776
"21",45037,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",44309,"GS_Sp03","USGS","1986-01-23",20,"A",0.56634,48931.776
"22",45038,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",44310,"GS_Sp03","USGS","1986-01-24",20,"A",0.56634,48931.776
"23",45039,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",44311,"GS_Sp03","USGS","1986-01-25",20,"A",0.56634,48931.776
"24",45040,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",44312,"GS_Sp03","USGS","1986-01-26",20,"A",0.56634,48931.776
"25",45041,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",44313,"GS_Sp03","USGS","1986-01-27",20,"A",0.56634,48931.776
"26",45042,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",44314,"GS_Sp03","USGS","1986-01-28",22,"A",0.622974,53824.9536
"27",45043,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",44315,"GS_Sp03","USGS","1986-01-29",20,"A",0.56634,48931.776
"28",45044,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",44316,"GS_Sp03","USGS","1986-01-30",20,"A",0.56634,48931.776
"29",45045,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",44317,"GS_Sp03","USGS","1986-01-31",20,"A",0.56634,48931.776
"30",45046,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",44318,"GS_Sp03","USGS","1986-02-01",23,"A",0.651291,56271.5424
"31",45047,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",44319,"GS_Sp03","USGS","1986-02-02",23,"A",0.651291,56271.5424
"32",45048,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",44320,"GS_Sp03","USGS","1986-02-03",23,"A",0.651291,56271.5424
"33",45049,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",44321,"GS_Sp03","USGS","1986-02-04",24,"A",0.679608,58718.1312
"34",45050,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",44322,"GS_Sp03","USGS","1986-02-05",23,"A",0.651291,56271.5424
"35",45051,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",44323,"GS_Sp03","USGS","1986-02-06",23,"A",0.651291,56271.5424
"36",45052,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",44324,"GS_Sp03","USGS","1986-02-07",24,"A",0.679608,58718.1312
"37",45053,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",44325,"GS_Sp03","USGS","1986-02-08",23,"A",0.651291,56271.5424
"38",45054,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",44326,"GS_Sp03","USGS","1986-02-09",29,"A",0.821193,70951.0752
"39",45055,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",44327,"GS_Sp03","USGS","1986-02-10",35,"A",0.991095,85630.608
"40",45056,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",44328,"GS_Sp03","USGS","1986-02-11",40,"A",1.13268,97863.552
"41",45057,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",44329,"GS_Sp03","USGS","1986-02-12",40,"A",1.13268,97863.552
"42",45058,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",44330,"GS_Sp03","USGS","1986-02-13",34,"A",0.962778,83184.0192
"43",45059,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",44331,"GS_Sp03","USGS","1986-02-14",34,"A",0.962778,83184.0192
"44",45060,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",44332,"GS_Sp03","USGS","1986-02-15",32,"A",0.906144,78290.8416
"45",45061,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",44333,"GS_Sp03","USGS","1986-02-16",31,"A",0.877827,75844.2528
"46",45062,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",44334,"GS_Sp03","USGS","1986-02-17",31,"A",0.877827,75844.2528
"47",45063,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",44335,"GS_Sp03","USGS","1986-02-18",29,"A",0.821193,70951.0752
"48",45064,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",44336,"GS_Sp03","USGS","1986-02-19",29,"A",0.821193,70951.0752
"49",45065,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",44337,"GS_Sp03","USGS","1986-02-20",28,"A",0.792876,68504.4864
"50",45066,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",44338,"GS_Sp03","USGS","1986-02-21",28,"A",0.792876,68504.4864
"51",45067,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",44339,"GS_Sp03","USGS","1986-02-22",26,"A",0.736242,63611.3088
"52",45068,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",44340,"GS_Sp03","USGS","1986-02-23",26,"A",0.736242,63611.3088
"53",45069,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",44341,"GS_Sp03","USGS","1986-02-24",20,"A",0.56634,48931.776
"54",45070,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",44342,"GS_Sp03","USGS","1986-02-25",23,"A",0.651291,56271.5424
"55",45071,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",44343,"GS_Sp03","USGS","1986-02-26",24,"A",0.679608,58718.1312
"56",45072,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",44344,"GS_Sp03","USGS","1986-02-27",23,"A",0.651291,56271.5424
"57",45073,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",44345,"GS_Sp03","USGS","1986-02-28",23,"A",0.651291,56271.5424
"58",45074,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",44346,"GS_Sp03","USGS","1986-03-01",23,"A",0.651291,56271.5424
"59",45075,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",44347,"GS_Sp03","USGS","1986-03-02",23,"A",0.651291,56271.5424
"60",45076,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",44348,"GS_Sp03","USGS","1986-03-03",22,"A",0.622974,53824.9536
"61",45077,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",44349,"GS_Sp03","USGS","1986-03-04",22,"A",0.622974,53824.9536
"62",45078,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",44350,"GS_Sp03","USGS","1986-03-05",22,"A",0.622974,53824.9536
"63",45079,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",44351,"GS_Sp03","USGS","1986-03-06",20,"A",0.56634,48931.776
"64",45080,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",44352,"GS_Sp03","USGS","1986-03-07",19,"A",0.538023,46485.1872
"65",45081,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",44353,"GS_Sp03","USGS","1986-03-08",19,"A",0.538023,46485.1872
"66",45082,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",44354,"GS_Sp03","USGS","1986-03-09",19,"A",0.538023,46485.1872
"67",45083,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",44355,"GS_Sp03","USGS","1986-03-10",19,"A",0.538023,46485.1872
"68",45084,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",44356,"GS_Sp03","USGS","1986-03-11",20,"A",0.56634,48931.776
"69",45085,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",44357,"GS_Sp03","USGS","1986-03-12",22,"A",0.622974,53824.9536
"70",45086,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",44358,"GS_Sp03","USGS","1986-03-13",20,"A",0.56634,48931.776
"71",45087,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",44359,"GS_Sp03","USGS","1986-03-14",20,"A",0.56634,48931.776
"72",45088,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",44360,"GS_Sp03","USGS","1986-03-15",22,"A",0.622974,53824.9536
"73",45089,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",44361,"GS_Sp03","USGS","1986-03-16",22,"A",0.622974,53824.9536
"74",45090,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",44362,"GS_Sp03","USGS","1986-03-17",23,"A",0.651291,56271.5424
"75",45091,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",44363,"GS_Sp03","USGS","1986-03-18",26,"A",0.736242,63611.3088
"76",45092,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",44364,"GS_Sp03","USGS","1986-03-19",26,"A",0.736242,63611.3088
"77",45093,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",44365,"GS_Sp03","USGS","1986-03-20",24,"A",0.679608,58718.1312
"78",45094,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",44366,"GS_Sp03","USGS","1986-03-21",24,"A",0.679608,58718.1312
"79",45095,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",44367,"GS_Sp03","USGS","1986-03-22",23,"A",0.651291,56271.5424
"80",45096,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",44368,"GS_Sp03","USGS","1986-03-23",22,"A",0.622974,53824.9536
"81",45097,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",44369,"GS_Sp03","USGS","1986-03-24",22,"A",0.622974,53824.9536
"82",45098,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",44370,"GS_Sp03","USGS","1986-03-25",20,"A",0.56634,48931.776
"83",45099,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",44371,"GS_Sp03","USGS","1986-03-26",19,"A",0.538023,46485.1872
"84",45100,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",44372,"GS_Sp03","USGS","1986-03-27",19,"A",0.538023,46485.1872
"85",45101,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",44373,"GS_Sp03","USGS","1986-03-28",20,"A",0.56634,48931.776
"86",45102,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",44374,"GS_Sp03","USGS","1986-03-29",20,"A",0.56634,48931.776
"87",45103,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",44375,"GS_Sp03","USGS","1986-03-30",20,"A",0.56634,48931.776
"88",45104,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",44376,"GS_Sp03","USGS","1986-03-31",22,"A",0.622974,53824.9536
"89",45105,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",44377,"GS_Sp03","USGS","1986-04-01",22,"A",0.622974,53824.9536
"90",45106,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",44378,"GS_Sp03","USGS","1986-04-02",23,"A",0.651291,56271.5424
"91",45107,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",44379,"GS_Sp03","USGS","1986-04-03",23,"A",0.651291,56271.5424
"92",45108,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",44380,"GS_Sp03","USGS","1986-04-04",22,"A",0.622974,53824.9536
"93",45109,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",44381,"GS_Sp03","USGS","1986-04-05",22,"A",0.622974,53824.9536
"94",45110,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",44382,"GS_Sp03","USGS","1986-04-06",23,"A",0.651291,56271.5424
"95",45111,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",44383,"GS_Sp03","USGS","1986-04-07",22,"A",0.622974,53824.9536
"96",45112,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",44384,"GS_Sp03","USGS","1986-04-08",23,"A",0.651291,56271.5424
"97",45113,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",44385,"GS_Sp03","USGS","1986-04-09",23,"A",0.651291,56271.5424
"98",45114,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",44386,"GS_Sp03","USGS","1986-04-10",22,"A",0.622974,53824.9536
"99",45115,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",44387,"GS_Sp03","USGS","1986-04-11",20,"A",0.56634,48931.776
"100",45116,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",44388,"GS_Sp03","USGS","1986-04-12",22,"A",0.622974,53824.9536
"101",45117,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",44389,"GS_Sp03","USGS","1986-04-13",17,"A",0.481389,41592.0096
"102",45118,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",44390,"GS_Sp03","USGS","1986-04-14",18,"A",0.509706,44038.5984
"103",45119,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",44391,"GS_Sp03","USGS","1986-04-15",18,"A",0.509706,44038.5984
"104",45120,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",44392,"GS_Sp03","USGS","1986-04-16",14,"A",0.396438,34252.2432
"105",45121,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",44393,"GS_Sp03","USGS","1986-04-17",12,"A",0.339804,29359.0656
"106",45122,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",44394,"GS_Sp03","USGS","1986-04-18",12,"A",0.339804,29359.0656
"107",45123,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",44395,"GS_Sp03","USGS","1986-04-19",12,"A",0.339804,29359.0656
"108",45124,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",44396,"GS_Sp03","USGS","1986-04-20",12,"A",0.339804,29359.0656
"109",45125,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",44397,"GS_Sp03","USGS","1986-04-21",12,"A",0.339804,29359.0656
"110",45126,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",44398,"GS_Sp03","USGS","1986-04-22",12,"A",0.339804,29359.0656
"111",45127,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",44399,"GS_Sp03","USGS","1986-04-23",12,"A",0.339804,29359.0656
"112",45128,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",44400,"GS_Sp03","USGS","1986-04-24",11,"A",0.311487,26912.4768
"113",45129,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",44401,"GS_Sp03","USGS","1986-04-25",11,"A",0.311487,26912.4768
"114",45130,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",44402,"GS_Sp03","USGS","1986-04-26",10,"A",0.28317,24465.888
"115",45131,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",44403,"GS_Sp03","USGS","1986-04-27",10,"A",0.28317,24465.888
"116",45132,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",44404,"GS_Sp03","USGS","1986-04-28",10,"A",0.28317,24465.888
"117",45133,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",44405,"GS_Sp03","USGS","1986-04-29",10,"A",0.28317,24465.888
"118",45134,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",44406,"GS_Sp03","USGS","1986-04-30",10,"A",0.28317,24465.888
"119",45135,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",44407,"GS_Sp03","USGS","1986-05-01",9.5,"A",0.2690115,23242.5936
"120",45136,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",44408,"GS_Sp03","USGS","1986-05-02",9.5,"A",0.2690115,23242.5936
"121",45137,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",44409,"GS_Sp03","USGS","1986-05-03",9,"A",0.254853,22019.2992
"122",45138,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",44410,"GS_Sp03","USGS","1986-05-04",8,"A",0.226536,19572.7104
"123",45139,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",44411,"GS_Sp03","USGS","1986-05-05",7,"A",0.198219,17126.1216
"124",45140,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",44412,"GS_Sp03","USGS","1986-05-06",6.4,"A",0.1812288,15658.16832
"125",45141,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",44413,"GS_Sp03","USGS","1986-05-07",6.1,"A",0.1727337,14924.19168
"126",45142,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",44414,"GS_Sp03","USGS","1986-05-08",6.4,"A",0.1812288,15658.16832
"127",45143,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",44415,"GS_Sp03","USGS","1986-05-09",6.1,"A",0.1727337,14924.19168
"128",45144,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",44416,"GS_Sp03","USGS","1986-05-10",6.4,"A",0.1812288,15658.16832
"129",45145,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",44417,"GS_Sp03","USGS","1986-05-11",5.8,"A",0.1642386,14190.21504
"130",45146,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",44297,"GS_Sp03","USGS","1986-01-11",23,"A",0.651291,56271.5424
"131",45147,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",44298,"GS_Sp03","USGS","1986-01-12",23,"A",0.651291,56271.5424
"132",45148,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",45148,"GS_Sp03","USGS","1988-05-11",6,"A:e",0.169902,14679.5328
"133",45149,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",45149,"GS_Sp03","USGS","1988-05-12",6,"A:e",0.169902,14679.5328
"134",45150,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",45150,"GS_Sp03","USGS","1988-05-13",6,"A:e",0.169902,14679.5328
"135",45151,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",45151,"GS_Sp03","USGS","1988-05-14",5.5,"A:e",0.1557435,13456.2384
"136",45152,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",45152,"GS_Sp03","USGS","1988-05-15",5.5,"A:e",0.1557435,13456.2384
"137",45153,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",45153,"GS_Sp03","USGS","1988-05-16",5,"A:e",0.141585,12232.944
"138",45154,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",45154,"GS_Sp03","USGS","1988-05-17",5,"A:e",0.141585,12232.944
"139",45155,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",45155,"GS_Sp03","USGS","1988-05-18",5,"A:e",0.141585,12232.944
"140",45156,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",45156,"GS_Sp03","USGS","1988-05-19",5,"A:e",0.141585,12232.944
"141",45157,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",45157,"GS_Sp03","USGS","1988-05-20",5,"A:e",0.141585,12232.944
"142",45158,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",45158,"GS_Sp03","USGS","1988-05-21",5,"A:e",0.141585,12232.944
"143",45159,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",45159,"GS_Sp03","USGS","1988-05-22",5,"A:e",0.141585,12232.944
"144",45160,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",45160,"GS_Sp03","USGS","1988-05-23",5,"A:e",0.141585,12232.944
"145",45161,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",45161,"GS_Sp03","USGS","1988-05-24",5,"A:e",0.141585,12232.944
"146",45162,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",45162,"GS_Sp03","USGS","1988-05-25",4.5,"A:e",0.1274265,11009.6496
"147",45163,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",45163,"GS_Sp03","USGS","1988-05-26",5.1,"A",0.1444167,12477.60288
"148",45164,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",45164,"GS_Sp03","USGS","1988-05-27",5.4,"A",0.1529118,13211.57952
"149",45165,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",45165,"GS_Sp03","USGS","1988-05-28",5.2,"A",0.1472484,12722.26176
"150",45166,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",45166,"GS_Sp03","USGS","1988-05-29",5.2,"A",0.1472484,12722.26176
"151",45167,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",45167,"GS_Sp03","USGS","1988-05-30",5.1,"A",0.1444167,12477.60288
"152",45168,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",45168,"GS_Sp03","USGS","1988-05-31",5,"A",0.141585,12232.944
"153",45169,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",45169,"GS_Sp03","USGS","1988-06-01",4.6,"A",0.1302582,11254.30848
"154",45170,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",45170,"GS_Sp03","USGS","1988-06-02",4.5,"A",0.1274265,11009.6496
"155",45171,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",45171,"GS_Sp03","USGS","1988-06-03",4.4,"A",0.1245948,10764.99072
"156",45172,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",45172,"GS_Sp03","USGS","1988-06-04",4.3,"A",0.1217631,10520.33184
"157",45173,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",45173,"GS_Sp03","USGS","1988-06-05",4.1,"A",0.1160997,10031.01408
"158",45174,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",45174,"GS_Sp03","USGS","1988-06-06",4,"A",0.113268,9786.3552
"159",45175,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",45175,"GS_Sp03","USGS","1988-06-07",3.9,"A",0.1104363,9541.69632
"160",45176,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",45176,"GS_Sp03","USGS","1988-06-08",3.9,"A",0.1104363,9541.69632
"161",45177,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",45177,"GS_Sp03","USGS","1988-06-09",3.8,"A",0.1076046,9297.03744
"162",45178,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",45178,"GS_Sp03","USGS","1988-06-10",3.7,"A",0.1047729,9052.37856
"163",45179,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",45179,"GS_Sp03","USGS","1988-06-11",3.6,"A",0.1019412,8807.71968
"164",45180,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",45180,"GS_Sp03","USGS","1988-06-12",3.5,"A",0.0991095,8563.0608
"165",45181,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",45181,"GS_Sp03","USGS","1988-06-13",3.4,"A",0.0962778,8318.40192
"166",45182,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",45182,"GS_Sp03","USGS","1988-06-14",3.4,"A",0.0962778,8318.40192
"167",45183,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",45183,"GS_Sp03","USGS","1988-06-15",3.4,"A",0.0962778,8318.40192
"168",45184,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",45184,"GS_Sp03","USGS","1988-06-16",3.4,"A",0.0962778,8318.40192
"169",45185,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",45185,"GS_Sp03","USGS","1988-06-17",3.3,"A",0.0934461,8073.74304
"170",45186,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",45186,"GS_Sp03","USGS","1988-06-18",4.2,"A",0.1189314,10275.67296
"171",45187,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",45187,"GS_Sp03","USGS","1988-06-19",5.1,"A",0.1444167,12477.60288
"172",45188,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",45188,"GS_Sp03","USGS","1988-06-20",3.8,"A",0.1076046,9297.03744
"173",45189,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",45189,"GS_Sp03","USGS","1988-06-21",3.6,"A",0.1019412,8807.71968
"174",45190,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",45190,"GS_Sp03","USGS","1988-06-22",3.4,"A",0.0962778,8318.40192
"175",45191,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",45191,"GS_Sp03","USGS","1988-06-23",3.3,"A",0.0934461,8073.74304
"176",45192,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",45192,"GS_Sp03","USGS","1988-06-24",3,"A",0.084951,7339.7664
"177",45193,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",45193,"GS_Sp03","USGS","1988-06-25",2.7,"A",0.0764559,6605.78976
"178",45194,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",45194,"GS_Sp03","USGS","1988-06-26",2.6,"A",0.0736242,6361.13088
"179",45195,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",45195,"GS_Sp03","USGS","1988-06-27",2.4,"A",0.0679608,5871.81312
"180",45196,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",45196,"GS_Sp03","USGS","1988-06-28",2.4,"A",0.0679608,5871.81312
"181",45197,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",45197,"GS_Sp03","USGS","1988-06-29",2.2,"A",0.0622974,5382.49536
"182",45198,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",45198,"GS_Sp03","USGS","1988-06-30",2.4,"A",0.0679608,5871.81312
"183",45199,9471000,"GS_Sp03","31,625926440000000","-110,174522600000000",45199,"GS_Sp03","USGS","1988-07-01",2.3,"A",0.0651291,5627.15424
